11235.748129 	1.747121 
11236.099205 	1.749846 
11236.483221 	1.753133 
11236.889210 	1.756133 
11237.306202 	1.758695 
11237.514710 	1.760637 
11237.723226 	1.762582 
11238.129305 	1.765611 
11238.524439 	1.769358 
11238.908623 	1.772353 
11239.314789 	1.776485 
11239.731965 	1.779933 
11240.149171 	1.782973 
11240.566409 	1.786678 
11240.764060 	1.788211 
11240.961717 	1.789747 
11241.335088 	1.792482 
11241.697503 	1.795951 
11242.070924 	1.799086 
11242.444371 	1.802493 
11242.806857 	1.804469 
11243.158383 	1.806901 
11243.658246 	1.810648 
11244.125192 	1.813340 
11244.421860 	1.815969 
11244.729534 	1.818265 
11245.037224 	1.819431 
11245.366911 	1.821488 
11245.850487 	1.824116 
11246.334106 	1.826226 
11246.674863 	1.829053 
11247.015641 	1.829828 
11247.389421 	1.831707 
11247.796211 	1.832914 
11248.005114 	1.833847 
11248.214026 	1.834781 
11248.631872 	1.836374 
11249.038753 	1.837410 
11249.434666 	1.839421 
11249.830607 	1.840778 
11250.226577 	1.841723 
11250.633575 	1.843495 
11251.051605 	1.845358 
11251.458663 	1.845801 
11251.656703 	1.846881 
11251.854749 	1.847960 
11252.239860 	1.849954 
11252.613993 	1.851313 
11252.977147 	1.853379 
11253.351330 	1.854914 
11253.703525 	1.857631 
11254.066750 	1.860089 
11254.573104 	1.863616 
11255.046476 	1.867435 
11255.343730 	1.869900 
11255.641000 	1.872811 
11255.949297 	1.875158 
11256.279635 	1.877725 
11256.598980 	1.881058 
11257.094551 	1.885487 
11257.579153 	1.889823 
11257.931617 	1.893284 
11258.295120 	1.895586 
11258.691695 	1.897679 
11258.901010 	1.899292 
11259.110333 	1.900906 
11259.529002 	1.903303 
11259.947703 	1.905114 
11260.344397 	1.907461 
11260.741119 	1.909181 
11261.137869 	1.910505 
11261.545669 	1.911696 
11261.964523 	1.913193 
11262.372384 	1.913920 
11262.576326 	1.913816 
11262.780276 	1.913713 
11263.166147 	1.914148 
11263.529993 	1.913776 
11263.893862 	1.912443 
11264.268783 	1.911963 
11264.632701 	1.910837 
11264.996644 	1.908638 
11265.349580 	1.906433 
11265.834904 	1.902235 
11266.298207 	1.897361 
11266.908651 	1.890801 
11268.378035 	1.871888 
11270.259930 	1.848240 
11272.099396 	1.827211 
11274.122850 	1.806608 
11275.970227 	1.789718 
11277.749683 	1.776579 
11279.712167 	1.766504 
11281.644923 	1.761088 
11283.472121 	1.757974 
11285.468731 	1.755382 
11287.456461 	1.753656 
11289.370683 	1.752302 
11291.230159 	1.751346 
11293.036680 	1.751042 
11294.868183 	1.751335 
11296.851144 	1.752489 
11298.812990 	1.754932 
11300.731127 	1.759491 
11302.659919 	1.765768 
11304.504592 	1.771536 
11306.347654 	1.778912 
11308.301366 	1.788320 
11310.222406 	1.799897 
11312.135212 	1.813457 
11313.906811 	1.824662 
11315.760223 	1.834572 
11317.815221 	1.842959 
11319.735092 	1.849283 
11321.619970 	1.852097 
11323.385115 	1.850324 
11325.195415 	1.844583 
11327.253896 	1.836341 
11329.313137 	1.825140 
11331.214650 	1.813010 
11333.068803 	1.799559 
11334.872197 	1.787345 
11336.757731 	1.777735 
11338.816013 	1.769356 
11340.668781 	1.763091 
11342.713088 	1.757025 
11345.177514 	1.751131 
11347.885702 	1.747274 
11350.569004 	1.744901 
11353.131940 	1.743385 
11355.691047 	1.742364 
11358.251727 	1.741674 
11360.895396 	1.741440 
11363.546195 	1.741919 
11366.234217 	1.742732 
11368.898048 	1.744658 
11371.673693 	1.746998 
11374.342994 	1.749603 
11377.092672 	1.753709 
11379.546564 	1.758957 
11382.234637 	1.763973 
11384.932586 	1.768706 
11387.607205 	1.773322 
11390.260072 	1.777144 
11392.822507 	1.779315 
11395.534696 	1.779636 
