  9809     KEK-PF   BL9A
 Cu104           22.03.18 20:13 - 22.03.18 20:33 Serial#KEKPF-BL9A_029784
 CuO/BN, 8wt%
 Ring :   2.5 GeV   449.9 mA -  450.0 mA
 Mono :   Si(111)       D=  3.13551 A    Initial angle= 10.76970 deg
 BL9A      Transmission( 2)   Repetition=  1     Points=  726
 Param file : Cu002           energy axis(2)     Block =    7

 Block      Init-Eng  Final-Eng      Step/eV     Time/s       Num
     1        8475.30   8930.30         6.50       1.00        70
     2        8930.30   8945.30         1.00       1.00        15
     3        8945.30   9050.30         0.35       1.00       300
     4        9050.30   9080.30         1.00       1.00        30
     5        9080.30   9480.30         2.50       1.00       160
     6        9480.30  10080.30         6.00       1.00       100
     7       10080.30  10580.30        10.00       1.00        51
 Ortec(-1)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0  7603.300  9349.900
  12.15779  12.15790      1.00    855167    752714
  12.15450  12.15450      1.00    852832    752241
  12.15121  12.15110      1.00    850790    752131
  12.14793  12.14810      1.00    851155    754266
  12.14465  12.14460      1.00    850855    756169
  12.14137  12.14130      1.00    849914    757371
  12.13809  12.13820      1.00    849305    758873
  12.13482  12.13480      1.00    848522    760287
  12.13155  12.13140      1.00    846812    760628
  12.12827  12.12850      1.00    845988    761471
  12.12500  12.12480      1.00    845954    763058
  12.12173  12.12170      1.00    843741    762325
  12.11847  12.11870      1.00    841933    761924
  12.11520  12.11510      1.00    843091    764442
  12.11194  12.11180      1.00    842302    765224
  12.10868  12.10900      1.00    839260    764169
  12.10542  12.10520      1.00    836033    763362
  12.10216  12.10210      1.00    833975    763459
  12.09891  12.09920      1.00    829129    761022
  12.09565  12.09540      1.00    825588    759901
  12.09240  12.09230      1.00    824299    760326
  12.08915  12.08940      1.00    823027    760668
  12.08590  12.08570      1.00    821879    761190
  12.08265  12.08260      1.00    824281    764737
  12.07941  12.07960      1.00    823925    765694
  12.07616  12.07600      1.00    822674    765850
  12.07292  12.07300      1.00    820887    765363
  12.06968  12.06980      1.00    818031    764047
  12.06644  12.06630      1.00    815454    762814
  12.06321  12.06320      1.00    813004    761543
  12.05997  12.06000      1.00    810975    760519
  12.05674  12.05670      1.00    810481    760910
  12.05351  12.05360      1.00    810643    761765
  12.05028  12.05030      1.00    809975    761869
  12.04705  12.04700      1.00    809581    762221
  12.04382  12.04390      1.00    807829    761268
  12.04060  12.04060      1.00    805632    760127
  12.03737  12.03730      1.00    802320    758102
  12.02965  12.02980      1.00    796426    755815
  12.02193  12.02180      1.00    794927    758154
  12.01422  12.01430      1.00    795524    762301
  12.00652  12.00640      1.00    793554    763389
  11.99884  11.99910      1.00    792743    765242
  11.99116  11.99090      1.00    792602    768276
  11.98349  11.98360      1.00    793145    772343
  11.97583  11.97570      1.00    788984    772167
  11.96819  11.96830      1.00    787457    774053
  11.96055  11.96050      1.00    787794    777195
  11.95292  11.95280      1.00    788956    780972
  11.94530  11.94530      1.00    792407    787160
  11.93769  11.93780      1.00    795014    792823
  11.93009  11.93010      1.00    794640    795545
  11.92250  11.92250      1.00    790387    794175
  11.91492  11.91490      1.00    783416    789709
  11.90735  11.90740      1.00    778553    787279
  11.89979  11.89980      1.00    775473    787050
  11.89224  11.89210      1.00    769629    784392
  11.88470  11.88480      1.00    766005    784232
  11.87717  11.87720      1.00    762945    784604
  11.86965  11.86970      1.00    761959    786841
  11.86214  11.86190      1.00    762727    790960
  11.85463  11.85480      1.00    757990    789128
  11.84714  11.84700      1.00    762121    797137
  11.83966  11.83980      1.00    766163    804770
  11.83218  11.83210      1.00    769783    811853
  11.82472  11.82480      1.00    768469    813498
  11.81726  11.81720      1.00    759402    806659
  11.80982  11.81000      1.00    755630    805006
  11.80238  11.80220      1.00    751717    802969
  11.79496  11.79500      1.00    750698    804589
  11.78754  11.78760      1.00    746785    803408
  11.78013  11.78020      1.00    740217    798996
  11.77273  11.77250      1.00    733604    794409
  11.76534  11.76550      1.00    731495    794649
  11.75796  11.75800      1.00    735920    802093
  11.75059  11.75050      1.00    734078    802776
  11.74323  11.74330      1.00    734242    805710
  11.73588  11.73580      1.00    734697    809210
  11.72854  11.72870      1.00    736065    813714
  11.72121  11.72110      1.00    733871    814520
  11.71388  11.71390      1.00    729941    813201
  11.70657  11.70640      1.00    729683    815991
  11.69926  11.69950      1.00    729785    819169
  11.69196  11.69180      1.00    725418    817441
  11.68468  11.68480      1.00    718132    812127
  11.67740  11.67740      1.00    712467    808830
  11.67013  11.67020      1.00    712671    811943
  11.66287  11.66280      1.00    710344    812286
  11.65562  11.65550      1.00    709579    814234
  11.64838  11.64860      1.00    713418    821267
  11.64114  11.64100      1.00    707271    817266
  11.63392  11.63400      1.00    702522    814393
  11.62671  11.62660      1.00    692032    804902
  11.61950  11.61970      1.00    686634    801180
  11.61230  11.61210      1.00    681830    798315
  11.60512  11.60520      1.00    683399    802784
  11.59794  11.59800      1.00    681202    802934
  11.59077  11.59070      1.00    673679    796826
  11.58361  11.58370      1.00    671714    797252
  11.57645  11.57630      1.00    672986    801550
  11.56931  11.56950      1.00    672985    804244
  11.56218  11.56210      1.00    670911    804536
  11.55505  11.55500      1.00    665173    800276
  11.54794  11.54800      1.00    659455    796043
  11.54083  11.54080      1.00    657772    796701
  11.53373  11.53380      1.00    657415    798981
  11.52664  11.52650      1.00    652869    796103
  11.51956  11.51970      1.00    651947    797562
  11.51248  11.51230      1.00    648310    795785
  11.50542  11.50550      1.00    646764    796434
  11.49837  11.49850      1.00    642128    793329
  11.49132  11.49110      1.00    647717    802855
  11.48428  11.48440      1.00    636122    790974
  11.47725  11.47720      1.00    649454    810091
  11.47023  11.47030      1.00    648344    811161
  11.46322  11.46310      1.00    645018    809590
  11.45622  11.45620      1.00    644578    811591
  11.44922  11.44950      1.00    638598    806636
  11.44224  11.44200      1.00    634702    804420
  11.43526  11.43530      1.00    632293    803958
  11.42829  11.42850      1.00    631994    806183
  11.42133  11.42110      1.00    627557    803240
  11.41438  11.41450      1.00    618717    794589
  11.40744  11.40730      1.00    615628    793233
  11.40050  11.40060      1.00    615308    795323
  11.39357  11.39360      1.00    613311    795304
  11.38666  11.38650      1.00    611177    795096
  11.37975  11.37990      1.00    606316    791120
  11.37285  11.37270      1.00    603080    789361
  11.36595  11.36590      1.00    586552    769894
  11.35907  11.35930      1.00    591258    778540
  11.35220  11.35190      1.00    580730    767174
  11.34533  11.34540      1.00    598492    793255
  11.33847  11.33870      1.00    599425    796898
  11.33162  11.33140      1.00    596162    794985
  11.32478  11.32480      1.00    590773    790029
  11.31794  11.31800      1.00    585187    784735
  11.31112  11.31100      1.00    581539    782215
  11.29976  11.29990      1.00    582974    788000
  11.28842  11.28840      1.00    576314    782921
  11.27711  11.27700      1.00    574724    784672
  11.26582  11.26580      1.00    570269    782406
  11.25456  11.25470      1.00    564140    777887
  11.24331  11.24320      1.00    558181    773541
  11.23209  11.23210      1.00    553294    770508
  11.22089  11.22080      1.00    549724    769378
  11.20972  11.20980      1.00    543937    765024
  11.19856  11.19870      1.00    537490    759773
  11.18743  11.18720      1.00    527194    749325
  11.17632  11.17630      1.00    519760    742231
  11.16524  11.16530      1.00    513396    736565
  11.15417  11.15410      1.00    509122    734091
  11.14313  11.14310      1.00    501869    727096
  11.13211  11.13200      1.00    501835    730546
  11.12111  11.12110      1.00    487738    713169
  11.11013  11.11020      1.00    479085    703955
  11.09918  11.09920      1.00    473828    699652
  11.08824  11.08820      1.00    470918    698675
  11.07733  11.07730      1.00    479738    715243
  11.06644  11.06630      1.00    481924    722090
  11.05557  11.05560      1.00    474147    713607
  11.04473  11.04480      1.00    469359    709745
  11.03390  11.03390      1.00    472669    718425
  11.02310  11.02300      1.00    472863    722163
  11.01231  11.01230      1.00    472721    725391
  11.00155  11.00160      1.00    466143    718525
  10.99081  10.99090      1.00    475122    735947
  10.98009  10.98010      1.00    467625    727598
  10.96939  10.96950      1.00    470191    735023
  10.95871  10.95870      1.00    476833    748962
  10.94806  10.94810      1.00    459632    725049
  10.93742  10.93740      1.00    440637    698206
  10.92681  10.92670      1.00    432094    687835
  10.91621  10.91610      1.00    422588    675675
  10.90564  10.90570      1.00    417046    669876
  10.89508  10.89520      1.00    420735    678922
  10.88455  10.88450      1.00    434954    705184
  10.87404  10.87400      1.00    440405    717316
  10.86355  10.86360      1.00    443911    726212
  10.85308  10.85300      1.00    448681    737304
  10.84262  10.84260      1.00    445279    734966
  10.83219  10.83210      1.00    434928    721380
  10.82178  10.82180      1.00    424068    706156
  10.81139  10.81140      1.00    431559    722106
  10.80102  10.80110      1.00    427332    718067
  10.79067  10.79070      1.00    420727    709825
  10.78034  10.78030      1.00    412724    699452
  10.77003  10.77010      1.00    404695    688758
